pincode,state,district,latitude,longitude,School_Dropout_Risk_Index,Migrant_Hunger_Score,Village_Hollow_Out_Rate,Electoral_Discrepancy_Index,Skill_Gap_Migration_Flow,Governance_Risk_Score,Risk_Score,children_enrolled,adult_migration_volume,labor_activity,Primary_Sector_Concern
122505,Haryana,Gurgaon,28.4384722,76.9354444,32.61454906078614,36.4320902211956,49.10291262323866,30.435846181077824,44.660598318456614,37.715520833333336,50,412.0,9797.0,2341.0,Rural_Hollowing
122506,Haryana,Gurgaon,28.446796,76.825692,26.875617447446224,30.599498878057055,43.98941777211031,26.34927506721809,38.89097225535887,32.459381443298966,50,240.0,2446.0,1642.0,Rural_Hollowing
122508,Haryana,Mewat,27.8635,77.2030833,29.219066534139248,39.01408230880465,44.27867701224342,36.1747014139769,52.817143269247524,39.895673076923075,80,6589.0,31599.0,15579.0,Labor
123001,Haryana,Mahendragarh,28.044064,76.118082,27.6561140883827,35.708319569138276,42.91434201226326,31.359203443969562,49.172682886724346,36.78480392156863,50,1001.0,9326.0,8823.0,Labor
123021,Haryana,Mahendragarh,28.100932,76.253154,27.804362630833218,33.68355742120936,44.87927106927879,27.071274908991892,45.59263791797635,34.91616161616162,50,386.0,4593.0,4233.0,Labor
123023,Haryana,Mahendragarh,27.892541,76.110493,27.78834459884256,30.98422415487848,40.28284219186933,27.21728951045204,41.955484874127826,32.992574257425744,50,529.0,2598.0,4025.0,Labor
123024,Haryana,Mahendragarh,28.378752,75.96466,23.782753901310603,24.248626915339127,35.81434019043963,27.847074138399368,36.202648927680706,29.18082474226804,50,197.0,1204.0,2426.0,Labor
123027,Haryana,Mahendragarh,28.336368,76.306545,30.758046357328656,31.713954455732576,41.851392614594374,32.424810262527245,43.14463210678504,35.507171717171715,50,408.0,3225.0,3696.0,Labor
123028,Haryana,Mahendragarh,28.191762,76.130587,26.334062196307094,21.582012951295635,33.60564729396547,26.892293347391284,30.582993459996302,27.464489795918368,30,137.0,542.0,1181.0,Rural_Hollowing
123029,Haryana,Mahendragarh,28.2653333,76.1439444,25.373738394759158,33.52170125337017,42.76559783635394,29.00789418576488,46.39306134259061,34.72480392156863,50,469.0,4332.0,5988.0,Labor
123034,Haryana,Mahendragarh,28.258604,76.227683,22.305028305028305,25.37891648501593,37.27855624086118,26.677772653486144,38.14432550911654,29.426847826086956,30,197.0,855.0,2313.0,Labor
123035,Haryana,Rewari,28.3561667,76.62175,23.75545634920635,24.04957119337023,36.51637092293725,28.611678949395934,32.55647263656672,28.702187499999997,50,142.0,583.0,1147.0,Rural_Hollowing
123101,Haryana,Rewari,28.209,76.8841111,28.51268115942029,26.924250853251372,41.50553688618863,26.945012282729266,34.390023492345165,30.9275,80,115.0,1516.0,1407.0,Rural_Hollowing
123102,Haryana,Rewari,28.1501944,76.3992778,23.677751897860592,23.79330217559215,38.44028654399172,26.938783806542663,34.776867128871324,28.95032608695652,30,119.0,647.0,1600.0,Rural_Hollowing
123103,Haryana,Rewari,28.1728056,76.402,26.39549080501766,21.999188884111078,34.22183980109276,26.836316630555352,29.98564941285549,27.51836956521739,30,109.0,459.0,886.0,Rural_Hollowing
123106,Haryana,Rewari,28.2306667,76.80025,32.903676046176045,34.45770341999965,47.78949225578276,27.892147183683427,41.90627316441435,35.994499999999995,50,252.0,4916.0,2311.0,Rural_Hollowing
123110,Haryana,Rewari,28.2335556,77.8032778,28.907407407407405,19.086775530299658,32.118387055351974,26.445012282729262,22.772702303681207,25.582666666666668,30,31.0,229.0,293.0,Rural_Hollowing
123301,Haryana,Rewari,28.3571944,76.5355,31.330547112462003,21.283867706090803,37.00659712487386,26.253522921027137,27.56919088563538,28.15127659574468,30,94.0,600.0,705.0,Rural_Hollowing
123302,Haryana,Rewari,28.4002222,76.4839167,28.75810185185185,26.390099578186494,41.05921069187869,27.778345616062598,34.87313989607592,31.1075,50,174.0,922.0,1562.0,Rural_Hollowing
123303,Haryana,Rewari,28.4120556,76.398,25.410128784051196,26.251624872478363,38.510021458479734,29.340845616062598,34.91352762597783,30.426354166666666,50,191.0,1146.0,1894.0,Rural_Hollowing
123304,Haryana,Rewari,28.409434,76.397007,76.0,22.657747411334956,37.438934219161055,28.445012282729266,18.88564459647024,36.234,30,0.0,12.0,0.0,Education
123401,Haryana,Rewari,28.202722,76.616953,33.09819773030066,40.37321536606837,50.05330179553427,41.848150069410266,52.94429150578074,43.25382352941177,50,1108.0,21145.0,13447.0,Labor
123411,Haryana,Rewari,28.2938611,76.3839722,30.83438787528261,32.50149599577218,46.289918637807574,28.14501228272927,42.41610878490996,35.130300000000005,50,307.0,2635.0,2553.0,Rural_Hollowing
123412,Haryana,Rewari,28.2017222,76.5955833,29.97695035460993,21.729310326080174,34.487525687097026,27.210969729537776,27.6769132199631,27.85255319148936,30,83.0,406.0,554.0,Rural_Hollowing
123501,Haryana,Rewari,28.0733889,76.5809722,28.51406403863101,32.954540834993296,45.68502310589553,26.994334163717816,43.11611463619903,34.518469387755104,50,375.0,3473.0,2469.0,Rural_Hollowing
124001,Haryana,Rohtak,28.681179,76.510506,31.67702969874621,37.69949132435921,44.92483456622243,27.140614439119968,52.14527261784519,37.82894230769231,80,1988.0,11868.0,22922.0,Labor
124021,Haryana,Rohtak,28.452977,76.378498,25.271224602639077,22.323567039116963,34.88397902353754,29.49411113788985,33.9975203756347,28.924375,50,180.0,593.0,2509.0,Rural_Hollowing
124022,Haryana,Rohtak,28.671593,76.748085,28.61413043478261,17.54255509932106,27.609919253900898,26.836316630555352,26.61153170140987,25.40391304347826,30,71.0,184.0,1190.0,Education
124102,Haryana,Jhajjar,28.759966,76.931763,30.072873330791882,19.84062733593783,30.323640295520686,26.642814480531463,30.26382899127436,27.244835164835166,30,132.0,315.0,1397.0,Rural_Hollowing
124103,Haryana,Jhajjar,28.728528,76.554108,28.476389153931724,34.84728226466813,44.88383383761245,36.04501228272927,46.67945000667855,37.7446,80,553.0,5453.0,5942.0,Labor
124104,Haryana,Jhajjar,28.735904,76.510506,25.304480980012894,22.14935622089563,34.54695331351968,26.57267185719735,29.904955640448478,27.297021276595746,30,118.0,424.0,1018.0,Rural_Hollowing
124105,Haryana,Jhajjar,28.513312,76.866875,27.655040341134796,27.735971473111945,42.45320682883892,27.48849054359883,35.53726057894087,31.426086956521736,50,177.0,1088.0,1359.0,Rural_Hollowing
124106,Haryana,Jhajjar,28.735904,76.510506,25.026251526251528,26.22418881598942,40.5288119048587,28.924178949395934,37.52134729150817,31.0646875,50,178.0,982.0,2737.0,Rural_Hollowing
124107,Haryana,Jhajjar,28.634988,76.823959,25.748705096073518,22.292713011440345,33.545126200190914,26.550275440624002,31.75106803351319,27.628315789473685,30,144.0,522.0,1595.0,Rural_Hollowing
124108,Haryana,Jhajjar,28.735904,76.510506,27.632135941707507,25.37976554650886,37.84592748640576,26.111678949395934,35.30641374552585,29.8684375,30,255.0,936.0,1577.0,Rural_Hollowing
124109,Haryana,Jhajjar,28.503525,76.599255,23.596309189092693,23.508059854439285,35.36771715219335,26.09449681881174,34.14592981586653,28.078659793814435,30,166.0,557.0,1962.0,Rural_Hollowing
124111,Haryana,Rohtak,28.735904,76.510506,29.71141164799253,21.09012246916735,33.370936003980034,26.528345616062598,32.261182068715534,28.25072916666667,30,162.0,673.0,2640.0,Rural_Hollowing
124112,Haryana,Rohtak,28.735904,76.620026,29.784731429669407,28.47130909074484,39.774573128449305,27.879355717072702,42.75083033150434,33.13757575757575,50,407.0,2354.0,6985.0,Labor
124113,Haryana,Rohtak,28.54651,76.683197,29.986062094010535,24.619559394495283,37.89966716274821,27.098073507219063,36.076964125565326,30.596326530612245,30,169.0,982.0,3686.0,Rural_Hollowing
124142,Haryana,Jhajjar,28.502149,76.345367,22.690476190476193,22.47928847682342,36.07436216151738,27.433518029855705,29.269586999778586,27.15735632183908,50,72.0,569.0,725.0,Rural_Hollowing
124146,Haryana,Jhajjar,28.671593,76.748085,24.731646825396826,21.948676563749203,35.394812555291644,27.778345616062598,32.51307644256735,28.092708333333334,50,103.0,503.0,1936.0,Rural_Hollowing
124201,Haryana,Jhajjar,28.603946,76.75272,21.788096013902464,17.21498597878637,26.069530257652254,27.67081873434217,30.65925060083556,24.760107526881722,50,103.0,171.0,2352.0,Labor
124202,Haryana,Jhajjar,28.728528,76.437206,24.489907255864704,19.223851953109023,30.620077100522167,26.891820793367565,30.610005182210806,26.180638297872342,30,126.0,248.0,1820.0,Rural_Hollowing
124303,Haryana,Rohtak,28.681179,76.510506,29.813243457573353,21.18297581573685,34.13687650054144,25.888311251801433,32.87542481850711,28.36680412371134,30,155.0,698.0,2260.0,Rural_Hollowing
124401,Haryana,Rohtak,28.503525,76.599255,27.558533585229917,23.04028022694465,35.01291380408418,29.06866819670776,33.96999587671972,29.43247311827957,50,203.0,879.0,2783.0,Rural_Hollowing
124404,Haryana,Jhajjar,28.634988,76.823959,37.49621212121212,17.901992604228976,28.409271467586848,26.945012282729262,24.085085221498286,26.893863636363633,30,45.0,172.0,551.0,Education
124406,Haryana,Rohtak,28.735904,76.510506,37.83148148148148,20.79937741048965,35.274713838541636,26.052939950456114,28.283516493443727,29.18688888888889,30,78.0,403.0,709.0,Education
124411,Haryana,Rohtak,28.452977,76.378498,28.10462882934793,18.575286438779795,26.937589562587114,27.366360597336005,29.223745115635534,26.062696629213484,30,108.0,209.0,1636.0,Labor
124412,Haryana,Jhajjar,28.7615556,76.4896389,21.710662525879915,19.63013380587354,30.718494338632667,28.14066445664231,30.587975632246827,26.029347826086955,50,104.0,312.0,1731.0,Rural_Hollowing
124501,Haryana,Jhajjar,28.634988,76.823959,27.765366170393918,33.08225740883776,44.60280011382577,26.64501228272927,44.9313969208969,34.5078,50,422.0,2445.0,4553.0,Labor
124504,Haryana,Jhajjar,28.655326,76.753407,29.880392156862747,19.77911498759429,30.169343906512566,27.97442404743515,25.964432557038425,26.64423529411765,50,65.0,235.0,584.0,Rural_Hollowing
124505,Haryana,Jhajjar,28.781163,76.864815,26.264092538286086,23.499255555266224,38.22279463984805,26.380496153697006,30.483689594615292,28.378172043010753,30,105.0,648.0,1008.0,Rural_Hollowing
124506,Haryana,Jhajjar,28.681179,76.902704,19.31372549019608,16.50725536769446,27.17863491752244,26.327365223905737,22.38197105095138,22.299058823529414,30,31.0,153.0,406.0,Rural_Hollowing
124507,Haryana,Jhajjar,28.681179,76.902704,31.645597933155138,37.79708171735705,48.052752708059124,45.566310511358495,50.352288124485945,42.55843137254902,50,957.0,16473.0,9057.0,Labor
124513,Haryana,Rohtak,29.0100277,76.3781722,38.20879120879121,18.694495660153382,29.550920086284474,26.862594700311682,25.359289662385606,27.6010989010989,30,60.0,208.0,672.0,Education
124514,Haryana,Rohtak,28.648679,76.532478,27.53938365981844,23.60287424575912,34.034242274656926,26.445012282729266,35.76007796484178,29.0969,30,248.0,1336.0,3709.0,Labor
125001,Haryana,Hisar,29.1704916,75.7332805,31.823352198340867,37.984650529181955,45.76109476271504,44.06544843231004,51.58992343309127,42.16057142857142,80,2112.0,15166.0,19188.0,Labor
125004,Haryana,Hisar,29.1497222,75.70825,21.75556554692584,24.471836289802724,37.2679650643948,26.111678949395934,34.514368536806565,28.26625,30,162.0,896.0,1964.0,Rural_Hollowing
125005,Haryana,Hisar,29.1323056,75.7426111,29.015797068428647,24.742621880527576,38.426873150598766,26.97132807220295,31.606770248928143,29.580105263157897,30,128.0,658.0,1264.0,Rural_Hollowing
125006,Haryana,Hisar,29.1123472,75.8183777,26.79572460563173,20.70374720287853,32.13755189632686,26.97132807220295,27.269014389300622,26.517368421052634,30,123.0,348.0,880.0,Rural_Hollowing
125011,Haryana,Hisar,29.191513,75.695714,0.0,7.0181569517924665,10.852264610059644,24.445012282729266,9.573972228836247,11.06,0,0.0,0.0,0.0,Electoral
125033,Haryana,Hisar,29.0977222,75.9688055,28.25588413993644,36.14334101053731,44.87562121071853,37.33481442904411,50.07562065844265,38.960392156862746,50,902.0,12828.0,13456.0,Labor
125037,Haryana,Hisar,28.9448611,75.8261241,32.47735042735043,18.557721084287206,31.023262914933312,26.667234504951487,25.125190790437344,26.552,30,43.0,223.0,715.0,Education
125038,Haryana,Hisar,29.1898901,76.2245833,23.51953601953602,22.828220065869097,35.95313079247967,26.423034260751244,33.32178874420429,27.93241758241758,30,102.0,783.0,1359.0,Rural_Hollowing
125039,Haryana,Hisar,29.2246111,76.1387501,26.613245347340865,34.62240660541405,45.638052955260974,27.522926324097106,47.110848603226344,35.395656565656566,50,424.0,6271.0,6860.0,Labor
125042,Haryana,Hisar,29.1086944,75.5512778,25.32927789033927,25.30355170748327,35.74030424194557,31.320012282729266,37.25852126441454,30.769270833333334,50,235.0,1304.0,3246.0,Labor
125044,Haryana,Hisar,29.1288333,75.7844722,27.381636720622314,25.6370555429201,38.16520807157892,26.48582860925988,35.08095519775686,29.965918367346937,50,195.0,1479.0,2087.0,Rural_Hollowing
125047,Haryana,Fatehabad,29.4165833,75.6266667,27.345614547417053,31.751904883332994,44.20478923491241,27.1188859200567,41.62425389833008,33.554848484848485,30,350.0,1648.0,2824.0,Rural_Hollowing
125048,Haryana,Fatehabad,29.4165833,75.5486667,23.61604207758054,23.494829434617927,36.01465797099766,26.532924370641354,36.92377119897983,28.84263736263736,30,161.0,502.0,2584.0,Labor
125049,Haryana,Hisar,29.1594444,75.5701277,27.03720238095238,24.965474938247585,37.10840282899615,27.668209993050436,33.47212030976869,29.578437500000003,30,168.0,986.0,1822.0,Rural_Hollowing
125050,Haryana,Fatehabad,29.508192,75.4535162,30.29183686001546,38.41652381425792,47.515411356575314,31.2283791564071,50.67982619433536,38.81217821782178,50,827.0,12855.0,12482.0,Labor
125051,Haryana,Fatehabad,29.6853055,75.5762777,29.209719864281418,37.62467057313596,47.19291376536793,29.945012282729266,49.5185459048858,37.8361,50,650.0,11452.0,11263.0,Labor
125052,Haryana,Hisar,28.2817778,75.4726389,25.622442698913286,34.27692458462307,43.85173845626709,35.04501228272927,47.74563486901326,36.8683,50,502.0,5837.0,7724.0,Labor
125053,Haryana,Fatehabad,29.378824,75.031852,30.44440710350074,30.81896713666215,41.97462955959361,27.098073507219063,42.128933753380906,33.74918367346939,50,305.0,2444.0,4772.0,Labor
125054,Haryana,Sirsa,29.5461389,75.2148333,30.630576441102757,22.25758871547746,36.73358394971127,25.91869649325558,28.832942166791423,28.334,30,74.0,435.0,787.0,Rural_Hollowing
125055,Haryana,Sirsa,29.5347778,75.0320833,30.000937791544626,40.50504460478108,49.83053752227336,42.55297397439394,54.30245921276301,43.074174757281554,50,1368.0,21081.0,22774.0,Labor
125058,Haryana,Sirsa,29.4503056,75.1193333,31.90074906367041,20.10422750745391,32.62756965221348,26.916922395088815,26.46295814397445,27.317191011235956,30,41.0,465.0,846.0,Rural_Hollowing
125060,Haryana,Sirsa,29.5457222,75.1141111,22.560115231990235,25.181725744029468,37.83150858823142,26.528345616062598,35.72204880570058,28.999687499999997,50,145.0,1493.0,2215.0,Rural_Hollowing
125075,Haryana,Sirsa,29.5275278,74.7394722,22.52769764249356,29.905960113337464,40.853951374211455,27.506236772525185,42.338478287948604,31.95948979591837,30,267.0,1948.0,3352.0,Labor
125076,Haryana,Sirsa,29.5235833,74.8406389,20.07315340909091,27.018870480120174,39.35515574578138,25.695012282729266,41.27797965679015,30.001041666666666,30,225.0,1668.0,3523.0,Labor
125077,Haryana,Sirsa,29.7654167,74.8992778,26.4243398962149,30.61905599748538,44.94195950667759,26.632512282729266,42.589654032829436,33.326145833333335,50,222.0,2326.0,3233.0,Rural_Hollowing
125078,Haryana,Sirsa,29.6993611,75.0066389,22.761828511931057,31.156563861986005,45.33207859027749,27.053707934903176,41.763753999241,32.69945652173913,30,235.0,1688.0,2650.0,Rural_Hollowing
125101,Haryana,Sirsa,29.7802222,74.5243056,27.370668668805312,21.32781064156033,32.22509549245247,27.30215513987212,30.23096074855438,27.445054945054945,30,106.0,390.0,1341.0,Rural_Hollowing
125102,Haryana,Sirsa,29.4490833,74.6628611,28.94017961339153,33.277563666398535,46.500984123533904,29.138889833749676,44.87819493480085,35.679591836734694,50,330.0,4929.0,6194.0,Rural_Hollowing
125103,Haryana,Sirsa,29.78325,74.7477222,26.818783797571673,31.307290146064076,45.123210407490255,27.576325414042397,42.40131284446094,33.76838383838384,50,256.0,2277.0,3186.0,Rural_Hollowing
125104,Haryana,Sirsa,29.9591389,74.6981111,32.9678136336181,37.04692004338332,49.5573237148098,32.92986076757775,49.39831476977296,39.54878787878788,65,483.0,7372.0,7600.0,Rural_Hollowing
125106,Haryana,Fatehabad,29.6745555,75.7301111,21.720224220224218,25.075022194301145,35.803525854549996,26.423034260751244,38.2068167121189,28.977032967032965,50,226.0,1097.0,3674.0,Labor
125110,Haryana,Sirsa,29.3710278,75.1261389,28.074449716949715,30.495744455349524,42.065266300023815,26.345012282729268,43.76496280336599,33.3634,50,357.0,2342.0,4965.0,Labor
125111,Haryana,Fatehabad,29.2100833,75.7090278,31.268743740238563,33.4131943637856,45.307667607471465,26.577444471223185,43.399471238910216,35.057291666666664,50,432.0,4911.0,4127.0,Rural_Hollowing
125112,Haryana,Fatehabad,29.5743333,75.7863055,24.743331950251616,29.796224070317646,43.81344117524324,26.713053519842667,38.98240951279735,31.95505154639175,50,192.0,1533.0,2275.0,Rural_Hollowing
125113,Haryana,Fatehabad,29.5065833,76.3382222,27.867463052575214,31.59233774465458,43.909553553872925,28.2205224868109,43.26817490743952,34.18734693877551,50,416.0,1604.0,3804.0,Rural_Hollowing
125120,Haryana,Fatehabad,29.7208611,75.9025277,26.823441495964243,30.5494339286184,39.93225112314124,35.22606217168766,44.09680709960312,35.09068627450981,50,531.0,4029.0,7182.0,Labor
125121,Haryana,Hisar,29.356295,74.079947,26.13114155683158,33.685236478834796,42.83539145029125,28.045012282729267,47.46985736934718,34.8944,50,599.0,7696.0,10231.0,Labor
125133,Haryana,Fatehabad,29.8089722,75.82325,22.775582573454916,20.8955350509096,32.86772796136349,26.35990589975054,34.57715686665791,27.169893617021273,30,116.0,658.0,3653.0,Labor
125201,Haryana,Sirsa,29.82675,74.9754167,25.264445383979687,33.60690707220698,46.07958906815243,27.743981354894213,46.61884997659962,34.94659793814433,50,302.0,3547.0,6745.0,Labor
